ID,Title,Author(s),Source,Journal,Language(s),Publication year,Fulltext URL 
"S1414-753X2017000100183-scl","THE INTERNET AS ENVIRONMENTAL MEDIA: STRATEGIES OF BRAZILIAN POLITICAL PARTIES","BARROS, ANTONIO TEIXEIRA DE","Ambiente &amp; Sociedade; 20(1); 183-202","Ambiente &amp; Sociedade","Inglês, Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2017000100183&lang=pt" 
"S1414-753X2017000100001-scl","20 YEARS OF AMBIENTE &amp; SOCIEDADE","Jacobi, Pedro Roberto, Fracalanza, Ana Paula, Giatti, Leandro Luiz","Ambiente &amp; Sociedade; 20(1); i-ii","Ambiente &amp; Sociedade","Inglês, Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2017000100001&lang=pt" 
"S1414-753X2017000100043-scl","ENVIRONMENTAL PERCEPTION AND PUBLIC POLICIES - DICHOTOMY AND CHALLENGES TO THE DEVELOPMENT OF A SUSTAINABILITY CULTURE","ALMEIDA, RICARDO, SCATENA, LÚCIA MARINA, LUZ, MÁRIO SÉRGIO DA","Ambiente &amp; Sociedade; 20(1); 43-64","Ambiente &amp; Sociedade","Inglês, Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2017000100043&lang=pt" 
"S1414-753X2017000100021-scl","CITIZEN PARTICIPATION, QUALITY OF LIFE AND TERRITORIAL TRANS-REGIONAL JUSTICE: A SOCIAL BASIS FOR COMMON GOOD","ROJAS HERNÁNDEZ, JORGE","Ambiente &amp; Sociedade; 20(1); 21-42","Ambiente &amp; Sociedade","Inglês, Espanhol","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2017000100021&lang=pt" 
"S1414-753X2017000100083-scl","MEDICINAL PLANTS IN RURAL SETTLEMENTS OF A PROTECTED AREA IN THE LITTORAL OF NORTHEAST BRAZIL","BRITO, MICHELE FERNANDA MARQUES DE, MARÍN, EDNA ARÉVALO, CRUZ, DENISE DIAS DA","Ambiente &amp; Sociedade; 20(1); 83-104","Ambiente &amp; Sociedade","Inglês, Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2017000100083&lang=pt" 
"S1414-753X2017000100002-scl","THE GRASS IS ALWAYS GREENER ON THE OTHER SIDE OF THE FENCE: THE FLORA IN URBAN BACKYARDS OF DIFFERENT SOCIAL CLASSES","ANGEOLETTO, FABIO, SANZ, JUAN PEDRO RUIZ, ALBERTIN, RICARDO MASSULO, SILVA, FREDERICO FONSECA DA","Ambiente &amp; Sociedade; 20(1); 1-20","Ambiente &amp; Sociedade","Inglês, Espanhol","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2017000100002&lang=pt" 
"S1414-753X2017000100105-scl","ENVIRONMENTAL PROTECTION AREAS: THE CASE OF THE BEBEDOURO STREAM WATERSHED","PEREIRA, DEBORA GABRIELE DOS SANTOS PINTO, PANARELLI, ELIANA APARECIDA, PINHEIRO, LEANDRO DE SOUZA, GONÇALVES, ANDRÉ VINÍCIUS MARTINEZ, PEREIRA, LUCAS DE PAULA","Ambiente &amp; Sociedade; 20(1); 105-126","Ambiente &amp; Sociedade","Inglês, Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2017000100105&lang=pt" 
"S1414-753X2017000100223-scl","BRAZILIAN ECOVILLAGES AND IBGE SUSTAINABLE DEVELOPMENT INDICATORS: A COMPARATIVE ANALYSIS","BELLEZE, GABRIELA, BERNARDES, MARCOS EDUARDO CORDEIRO, PIMENTA, CARLOS ALBERTO MÁXIMO, NUNES JÚNIOR, PAULO CEZAR","Ambiente &amp; Sociedade; 20(1); 223-238","Ambiente &amp; Sociedade","Inglês, Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2017000100223&lang=pt" 
"S1414-753X2017000100127-scl","SOCIAL AND ENVIRONMENTAL VULNERABILITY IN ENVIRONMENTAL EDUCATION PRACTICED WITHIN THE FEDERAL LICENSING IN MACAÉ (RIO DE JANEIRO, BRAZIL)","COSTA, RAFAEL NOGUEIRA, MACHADO, CARLOS JOSÉ SALDANHA","Ambiente &amp; Sociedade; 20(1); 127-146","Ambiente &amp; Sociedade","Inglês, Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2017000100127&lang=pt" 
"S1414-753X2017000100165-scl","THE VISUAL LANDSCAPE: AN IMPORTANT AND POORLY CONSERVED RESOURCE","MUÑOZ-PEDREROS, ANDRÉS","Ambiente &amp; Sociedade; 20(1); 165-182","Ambiente &amp; Sociedade","Inglês, Espanhol","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2017000100165&lang=pt" 
"S1414-753X2017000100147-scl","ORGANICS CONSUMPTION FROM A SOCIOLOGICAL PERSPECTIVE: ANALYZING A SPECIALTY MARKET IN FLORIANÓPOLIS-SC.","BARREIROS, BRUNO C., MAZON, MARCIA DA SILVA","Ambiente &amp; Sociedade; 20(1); 147-164","Ambiente &amp; Sociedade","Inglês, Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2017000100147&lang=pt" 
"S1414-753X2017000300287-scl","ERRATUM: Abastecimento público e escassez hidrossocial na Metrópole do Rio de Janeiro","","Ambiente &amp; Sociedade; 20(3); 287-287","Ambiente &amp; Sociedade","Português, Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2017000300287&lang=pt" 
"S1414-753X2016000400153-scl","MULTI-LEVEL POLICY COALITIONS AN INTERPRETATIVE MODEL OF WATER CONFLICTS IN THE AMERICAS","MASSARDIER, GILLES, POUPEAU, FRANCK, MAYAUX, PIERRE-LOUIS, MERCIER, DELPHINE, CORTINAS, JOAN","Ambiente &amp; Sociedade; 19(4); 153-178","Ambiente &amp; Sociedade","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000400153&lang=pt" 
"S1414-753X2016000400021-scl","THE COLLECTIVE ACTION ON GOVERNING THE COMMONS IN THE SURROUNDINGS OF PROTECTED AREAS","PEREIRA, MÁRCIO DE ARAÚJO, SCHNEIDER, SÉRGIO, VAN DER PLOEG, JAN DOUWE, SOUZA, MARCELINO DE","Ambiente &amp; Sociedade; 19(4); 21-38","Ambiente &amp; Sociedade","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000400021&lang=pt" 
"S1414-753X2016000400002-scl","TRANSNATIONAL ARENAS, PUBLIC POLICIES AND THE ENVIRONMENT: THE CASE OF PALM IN THE AMAZON","VEIGA, JOÃO PAULO CÂNDIA, RODRIGUES, PIETRO CARLOS","Ambiente &amp; Sociedade; 19(4); 1-20","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000400002&lang=pt" 
"S1414-753X2016000400059-scl","TOURISM AND URBANIZATION: ENVIRONMENTAL PROBLEMS OF THE ARARUAMA LAGOON, STATE OF RIO DE JANEIRO, BRAZIL","BERTUCCI, THAYSE CRISTINA PEREIRA, SILVA, EDSON PEREIRA, MARQUES JR., AGUINALDO NEPOMUCENO, MONTEIRO NETO, CASSIANO","Ambiente &amp; Sociedade; 19(4); 59-80","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000400059&lang=pt" 
"S1414-753X2016000400197-scl","MAKING WISHFUL THINKING A REALITY - FROM SDGS TO COP21","GUERRA, JOÃO, SCHMIDT, LUÍSA","Ambiente &amp; Sociedade; 19(4); 197-214","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000400197&lang=pt" 
"S1414-753X2016000400137-scl","HIDDEN, MOVED, FORGOTTEN: THE BUILDING OF THE DAM EL ZAPOTILLO EN JALISCO, MEXICO","TOMÉ, PEDRO, CASILLAS, MIGUEL ÁNGEL","Ambiente &amp; Sociedade; 19(4); 137-152","Ambiente &amp; Sociedade","Inglês, Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000400137&lang=pt" 
"S1414-753X2016000400121-scl","WATER: THE URGENCY OF A TERRITORIAL AGENDA","PIRES DO RIO, GISELA AQUINO, DRUMMOND, HELENA RIBEIRO, RIBEIRO, CHRISTIAN RICARDO","Ambiente &amp; Sociedade; 19(4); 121-136","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000400121&lang=pt" 
"S1414-753X2016000400001-scl","CLIMATE CHANGE: THE LONG ROAD FROM THEORY TO ACTION","Jacobi, Pedro Roberto, Empinotti, Vanessa Lucena","Ambiente &amp; Sociedade; 19(4); -","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000400001&lang=pt" 
"S1414-753X2016000400039-scl","ENVIRONMENTAL ETHICS AND SUSTAINABLE TERRITORIAL DEVELOPMENT. AN ANALYSIS FROM THE SPECIESISM CATEGORY","FLORIT, LUCIANO FÉLIX, GRAVA, DIEGO DA SILVA","Ambiente &amp; Sociedade; 19(4); 39-58","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000400039&lang=pt" 
"S1414-753X2016000400215-scl","DECISION MAKING AND ADAPTATION PROCESSES TO CLIMATE CHANGE","BUSTOS, EDUARDO SANDOVAL, VICUÑA, SEBASTIÁN DIAZ","Ambiente &amp; Sociedade; 19(4); 215-234","Ambiente &amp; Sociedade","Inglês, Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000400215&lang=pt" 
"S1414-753X2016000400101-scl","METHODOLOGICAL PROPOSAL FOR PRIORITIZATION RANKING OF MUNICIPALITIES FOR IMPLANTATION OF PAYMENT FOR ENVIRONMENTAL SERVICES PROGRAMS","FERNANDES, LEONARDO SILVA, BOTELHO, ROSANGELA GARRIDO MACHADO","Ambiente &amp; Sociedade; 19(4); 101-120","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000400101&lang=pt" 
"S1414-753X2016000400235-scl","CHALLENGES AND STRATEGIES TO STRENGTHEN RELATIONSHIP BETWEEN SCIENCE AND POLITICS REGARDING CLIMATE CHANGE,","JACOBI, PEDRO ROBERTO, MAIA, ROBERTA DE ASSIS","Ambiente &amp; Sociedade; 19(4); 235-248","Ambiente &amp; Sociedade","Inglês, Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000400235&lang=pt" 
"S1414-753X2016000400081-scl","ENVIRONMENTAL RISK MANAGEMENT IN MUNICIPALITIES OF THE METROPOLITAN AREA OF CARIRI, CEARÁ, BRAZIL","BANDEIRA, ANA PATRÍCIA NUNES, NUNES, PAULA HEMÍLIA DE SOUZA, LIMA, MARIA GORETHE DE SOUSA","Ambiente &amp; Sociedade; 19(4); 81-100","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000400081&lang=pt" 
"S1414-753X2016000400249-scl","THE DESIGN OF CLIMATE INSTITUTIONS: CONTRIBUTIONS FOR THE ANALYSIS","RYAN, DANIEL","Ambiente &amp; Sociedade; 19(4); 249-260","Ambiente &amp; Sociedade","Inglês, Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000400249&lang=pt" 
"S1414-753X2016000400179-scl","GLOBALLY UNASSISTED TUVALUANS AFFECTED BY CLIMATE CHANGES: OFFICIAL DOCUMENTS, HUMAN RIGHTS AND THE &quot;NO FUTURE&quot;?","BRAGA, PATRICIA BENEDITA APARECIDA, LANZA, FABIO","Ambiente &amp; Sociedade; 19(4); 179-196","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000400179&lang=pt" 
"S1414-753X2016000300177-scl","FROM RESIDENTIAL TOURISM TO TOURIST REAL ESTATE COMPLEXES: THE APPROPRIATION OF THE COASTAL ZONE IN THE NORTHEAST OF BRAZIL BY TOURIST REAL ESTATE ACTIVITIES","SOUSA, PLÍNIO GUIMARÃES DE, MATIAS, ESDRAS MATHEUS, SELVA, VANICE SANTIAGO FRAGOSO","Ambiente &amp; Sociedade; 19(3); 177-198","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000300177&lang=pt" 
"S1414-753X2016000300199-scl","CDM PROJECTS IN BRAZIL: MARKET OPPORTUNITY FOR COMPANIES AND NEW DESIGNATED OPERATIONAL ENTITIES","TORRES, CAMILA, FERMAM, RICARDO K.S., SBRAGIA, ISABEL","Ambiente &amp; Sociedade; 19(3); 199-212","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000300199&lang=pt" 
"S1414-753X2016000300213-scl","(DE)CONSTRUCTING THE POLITICAL AGENDA OF CONTROL OVER PESTICIDES IN BRAZIL","FRANCO, CAROLINE DA ROCHA, PELAEZ, VICTOR","Ambiente &amp; Sociedade; 19(3); 213-230","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000300213&lang=pt" 
"S1414-753X2016000300001-scl","A REFLECTION OPPOSING THE MASSIFICATION OF AGRICULTURAL PRODUCTION","Jacobi, Pedro Roberto, Giatti, Leandro, Toledo, Renata Ferraz de","Ambiente &amp; Sociedade; 19(3); -","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000300001&lang=pt" 
"S1414-753X2016000300231-scl","BIOME-NETWORKS: INFORMATION AND COMMUNICATION FOR SOCIOPOLITICAL ACTION IN ECO-REGIONS","AGUIAR, SONIA, SANTOS, IARGO DE SOUZA, ARÊDES, NAYARA, SILVA, SÓSTINA","Ambiente &amp; Sociedade; 19(3); 231-248","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000300231&lang=pt" 
"S1414-753X2016000300002-scl","AGROECOLOGY: POLYSEMY, PLURALISM AND CONTROVERSIES","NORDER, LUIZ ANTONIO, LAMINE, CLAIRE, BELLON, STEPHANE, BRANDENBURG, ALFIO","Ambiente &amp; Sociedade; 19(3); 1-20","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000300002&lang=pt" 
"S1414-753X2016000300113-scl","ENVIRONMENTAL BEHAVIOR: A COMPARATIVE STUDY BETWEEN BRAZILIAN AND PORTUGUESE STUDENTS","CÔRTES, PEDRO LUIZ, DIAS, ANTÓNIO GUERNER, FERNANDES, MARIA EDUARDA DA SILVA TEIXEIRA, PAMPLONA, JORGE MANUEL VIEIRA","Ambiente &amp; Sociedade; 19(3); 113-134","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000300113&lang=pt" 
"S1414-753X2016000300021-scl","&quot;BIODIVERSITY CONSERVATION&quot; IN BRAZILIAN SOCIAL SCIENCES: A SYSTEMATIC REVIEW FROM 1992 TO 2010","SANDRONI, LAILA THOMAZ, CARNEIRO, MARIA JOSÉ TEIXEIRA","Ambiente &amp; Sociedade; 19(3); 21-46","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000300021&lang=pt" 
"S1414-753X2016000300155-scl","PUBLIC POLICIES DEVELOPMENT: CONVERGENCES AND DIVERGENCES IN THE BODOQUENA-PANTANAL GEOPARK","LUNAS, MARIA CRISTIANE FERNANDES DA SILVA, OLIVEIRA, ADEMIR KLEBER MORBECK DE, BONONI, VERA LÚCIA RAMOS","Ambiente &amp; Sociedade; 19(3); 155-176","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000300155&lang=pt" 
"S1414-753X2016000300249-scl","CONTRIBUTION TO THE STUDY OF MEASURES FOR THE REDUCTION OF APPARENT WATER LOSS IN URBAN AREAS","SILVA, CRISTINA MENDES, PÁDUA, VALTER LÚCIO DE, BORGES, JORGE MARTINS","Ambiente &amp; Sociedade; 19(3); 249-268","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000300249&lang=pt" 
"S1414-753X2016000300047-scl","THE CONTRIBUTION OF NGOS IN ENVIRONMENTAL EDUCATION: AN EVALUATION OF STAKEHOLDERS&#039; PERCEPTION","TRISTÃO, VIRGÍNIA TALAVEIRA VALENTINI, TRISTÃO, JOSÉ AMÉRICO MARTELLI","Ambiente &amp; Sociedade; 19(3); 47-66","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000300047&lang=pt" 
"S1414-753X2016000300067-scl","MEDIA JUSTIFICATIONS: STRATEGIES FOR ENVIRONMENTALIZATION OF ETHANOL PRODUCTION THROUGH ADVERTISING","ASSIS, WENDELL FICHER TEIXEIRA","Ambiente &amp; Sociedade; 19(3); 67-86","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000300067&lang=pt" 
"S1414-753X2016000300087-scl","LOCAL BENEFITS OF THE ATLANTIC FOREST: EVIDENCES FROM RURAL COMMUNITIES IN SOUTHERN BRAZIL","ALARCON, GISELE GARCIA, FANTINI, ALFREDO CELSO, SALVADOR, CARLOS H.","Ambiente &amp; Sociedade; 19(3); 87-112","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000300087&lang=pt" 
"S1414-753X2016000300269-scl","FIRE MANAGEMENT IN VEREDAS (PALM SWAMPS): NEW PERSPECTIVES ON TRADITIONAL FARMING SYSTEMS IN JALAPÃO, BRAZIL","BORGES, SÍLVIA LAINE, ELOY, LUDIVINE, SCHMIDT, ISABEL BELLONI, BARRADAS, ANA CAROLINA SENA, SANTOS, IVANILTON ALMEIDA DOS","Ambiente &amp; Sociedade; 19(3); 269-294","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000300269&lang=pt" 
"S1414-753X2016000300135-scl","IMPACTS ON THE DUNES SYSTEM: NATURAL DYNAMIC VERSUS ANTHROPOGENIC INTERFERENCE","PORTZ, LUANA, JARDIM, JOÃO PEDRO DE MOURA, MANZOLLI, ROGÉRIO PORTANTIOLO, GRUBER, NELSON SAMBAQUI","Ambiente &amp; Sociedade; 19(3); 135-154","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000300135&lang=pt" 
"S1414-753X2016000200187-scl","SOCIAL REPRESENTATION OF SUSTAINABILITY IN CIVIL CONSTRUCTION AMONG COLLEGE STUDENTS","TECHIO, ELZA MARIA, GONÇALVES, JARDEL PEREIRA, COSTA, POLIANA NERES","Ambiente &amp; Sociedade; 19(2); 187-204","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000200187&lang=pt" 
"S1414-753X2016000200023-scl","PERCEPTION OF SOCIO-ENVIRONMENTAL CONFLICTS IN MINING AREAS: THE CASE OF THE MIRADOR PROJECT IN ECUADOR","SÁNCHEZ-VÁZQUEZ, LUIS, ESPINOSA, MARÍA GABRIELA, EGUIGUREN, MARÍA BEATRIZ","Ambiente &amp; Sociedade; 19(2); 23-44","Ambiente &amp; Sociedade","Inglês, Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000200023&lang=pt" 
"S1414-753X2016000200305-scl","IS THE PANTANAL A PRISTINE PLACE? CONFLICTS RELATED TO THE CONSERVATION OF THE PANTANAL","CHIARAVALLOTI, RAFAEL MORAIS","Ambiente &amp; Sociedade; 19(2); 305-310","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000200305&lang=pt" 
"S1414-753X2016000200117-scl","REVERSE LOGISTICS OF E-WASTE IN DEVELOPING COUNTRIES: CHALLENGES AND PROSPECTS FOR THE BRAZILIAN MODEL","DEMAJOROVIC, JACQUES, AUGUSTO, ERYKA EUGÊNIA FERNANDES, SOUZA, MARIA TEREZA SARAIVA DE","Ambiente &amp; Sociedade; 19(2); 117-136","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000200117&lang=pt" 
"S1414-753X2016000200169-scl","ASSOCIATIONS IN PROTECTED AREAS: RESTRICTIONS AND POSSIBILITIES IN THE EXPERIENCE OF TOURIST GUIDES IN CATIMBAU, PERNAMBUCO","SILVA, JOSILENE HENRIQUES DA, PIRES, MARIA LUIZA LINS E SILVA","Ambiente &amp; Sociedade; 19(2); 169-186","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000200169&lang=pt" 
"S1414-753X2016000200002-scl","ALTERNATIVE FOOD NETWORKS AND NEW PRODUCER-CONSUMER RELATIONS IN FRANCE AND IN BRAZIL","DAROLT, MOACIR ROBERTO, LAMINE, CLAIRE, BRANDENBURG, ALFIO, ALENCAR, MARIA DE CLÉOFAS FAGGION, ABREU, LUCIMAR SANTIAGO","Ambiente &amp; Sociedade; 19(2); 1-22","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000200002&lang=pt" 
"S1414-753X2016000200093-scl","RISK, VULNERABILITY AND ADAPTATION TO CLIMATE CHANGE: AN INTERDISCIPLINARY APPROACH","Iwama, Allan Yu, Batistella, Mateus, Ferreira, Lúcia da Costa, Alves, Diogenes Salas, Ferreira, Leila da Costa","Ambiente &amp; Sociedade; 19(2); 93-116","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000200093&lang=pt" 
"S1414-753X2016000200221-scl","BLAMING THE WEATHER, BLAMING THE PEOPLE: SOCIO-ENVIRONMENTAL GOVERNANCE AND A CRISIS ATTITUDE IN THE BRAZILIAN ELECTRICITY SECTOR","FUCHS, VANESSA BOANADA","Ambiente &amp; Sociedade; 19(2); 221-246","Ambiente &amp; Sociedade","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000200221&lang=pt" 
"S1414-753X2016000200207-scl","ROADS AND DAMS: INFRASTRUCTURE-DRIVEN TRANSFORMATIONS IN THE BRAZILIAN AMAZON","MORAN, EMILIO F.","Ambiente &amp; Sociedade; 19(2); 207-220","Ambiente &amp; Sociedade","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000200207&lang=pt" 
"S1414-753X2016000200045-scl","THE SOCIOPOLITICAL CONFLICT IN HYDROELECTRIC ENTERPRISES","PASE, HEMERSON LUIZ, ROCHA, HUMBERTO JOSÉ DA, SANTOS, EVERTON RODRIGO DOS, PATELLA, ANA PAULA DUPUY","Ambiente &amp; Sociedade; 19(2); 45-66","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000200045&lang=pt" 
"S1414-753X2016000200137-scl","ENVIRONMENTAL SERVICES ASSOCIATED WITH THE RECLAMATION OF AREAS DEGRADED BY MINING: POTENTIAL FOR PAYMENTS FOR ENVIRONMENTAL SERVICES","SOUZA, CAROLINE ALMEIDA, GALLARDO, AMARILIS LUCIA CASTELI FIGUEIREDO, SILVA, ÉRICA DONAIRE DA, MELLO, YOHANA CUNHA DE, RIGHI, CIRO ABBUD, SOLERA, MARIA LUCIA","Ambiente &amp; Sociedade; 19(2); 137-168","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000200137&lang=pt" 
"S1414-753X2016000200067-scl","STRATEGIC ENVIRONMENTAL ASSESSMENT FOR PLANNING SUGARCANE EXPANSION: A FRAMEWORK PROPOSAL","GALLARDO, AMARILIS LUCIA CASTELI FIGUEIREDO, DUARTE, CARLA GRIGOLETTO, DIBO, ANA PAULA ALVES","Ambiente &amp; Sociedade; 19(2); 67-92","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000200067&lang=pt" 
"S1414-753X2016000200287-scl","THE CONSTRUCTION OF HEALTH CAUSAL RELATIONS IN THE BELO MONTE DAM CONTEXT","GRISOTTI, MÁRCIA","Ambiente &amp; Sociedade; 19(2); 287-304","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000200287&lang=pt" 
"S1414-753X2016000200265-scl","DIFFERENCES AND SIMILARITIES IN IMPACTS OF HYDROELETRIC DAMS BETWEEN NORTH AND SOUTH OF BRAZIL","LETURCQ, GUILLAUME","Ambiente &amp; Sociedade; 19(2); 265-286","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000200265&lang=pt" 
"S1414-753X2016000200245-scl","THE HISTORICAL TRAJECTORY OF THE BELO MONTE HYDROELECTRIC PLANT&#039;S ENVIRONMENTAL LICENSING PROCESS","FAINGUELERNT, MAÍRA BORGES","Ambiente &amp; Sociedade; 19(2); 245-264","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000200245&lang=pt" 
"S1414-753X2016000200001-scl","EDITORIAL","Jacobi, Pedro Roberto","Ambiente &amp; Sociedade; 19(2); -","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000200001&lang=pt" 
"S1414-753X2016000100002-scl","Water crisis in São Paulo: news coverage, public perception and the right to information","Martirani, Laura Alves, Peres, Isabela Kojin","Ambiente &amp; Sociedade; 19(1); 1-20","Ambiente &amp; Sociedade","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2016000100002&lang=pt" 
